Region,County,Municipality,Client,Site Name,Site ID,PF Name,PF ID,Active Facility,Application Type,Permit Type,General Permit Type,Disposition Code,Date Received,Date Disposed,Date Expires,Permit Hyperlink
Northwest,Elk,Benezette Township,EASTERN GAS TRANS & STORAGE INC,EASTERN GAS TRANSMISSION & STORAGE INC ARDELL COMP STA,264093,EASTERN GAS TRANS & STORAGE INC/ARDELL COMP STA/ELK,284268,Y,Renewal,Title V Operating Permit,,ISSU,2024-02-21 00:00:00,2025-09-23 00:00:00,2030-08-31 00:00:00,1473668[24-00120]_Issued_v1.pdf
Northwest,Elk,Benezette Township,AMER EXPLORATION CO,EQT PROD BENEZETTE COMP STA,539051,EQT PRODUCTION LLC/BENEZETTE COMP STA,558888,Y,New,Title V Operating Permit,,ISSU,1995-07-31 00:00:00,1997-08-05 00:00:00,2002-08-31 00:00:00,354218[24-00129]_Issued_v1.pdf
Northwest,Elk,Fox Township,GREENTREE LDFL LLC,GREENTREE LDFL,245233,GREENTREE LDFL LLC/KERSEY,250328,Y,Renewal,Title V Operating Permit,,ISSU,2020-07-17 00:00:00,2023-10-11 00:00:00,2028-09-30 00:00:00,1320816[24-00123]_Issued_v1.pdf
Northwest,Elk,Johnsonburg Borough,DOMTAR PAPER CO LLC,DOMTAR JOHNSONBURG MILL,254781,DOMTAR PAPER CO/JOHNSONBURG MILL,266406,Y,Amendment,Title V Operating Permit,,ISSU,2020-02-20 00:00:00,2020-03-31 00:00:00,2023-04-30 00:00:00,1306043[24-00009]_Issued_v3.pdf
Northwest,Elk,Saint Marys City,GRAFTECH USA LLC,GRAFTECH USA,237623,GRAFTECH USA LLC/ST MARYS,239496,Y,Amendment,Title V Operating Permit,,ISSU,2024-08-26 00:00:00,2024-10-07 00:00:00,2026-08-31 00:00:00,1496638[24-00012]_Issued_v1.pdf
Northwest,Elk,Saint Marys City,MERSEN USA GS CORP - ST MARYS,MERSEN USA GS CORP,264115,MERSEN USA/ST MARYS,283747,Y,Amendment,Title V Operating Permit,,ISSU,2025-01-21 00:00:00,2025-03-19 00:00:00,2026-12-31 00:00:00,1513002[24-00083]_Issued_v1.pdf
Northwest,Erie,Erie City,BASF CORP,BASF CORP,3086,BASF CORPORATION/ERIE,4199,N,New,Title V Operating Permit,,ISSU,2016-08-08 00:00:00,2018-12-06 00:00:00,2023-11-30 00:00:00,1147119[25-00069]_Issued_v4.pdf
Northwest,Erie,Erie City,ERIE COKE CORP,ERIE COKE,48974,ERIE COKE CORP/ERIE PLT,50751,N,Amendment,Title V Operating Permit,,ISSU,2017-06-26 00:00:00,2017-08-01 00:00:00,2018-02-28 00:00:00,1189413[25-00029]_Issued_v1.pdf
Northwest,Erie,Erie City,ERIE CITY SEW AUTH ERIE CNTY,ERIE CITY STP,261499,ERIE SEWER AUTHORITY/ERIE WWTP,278806,Y,Renewal,Title V Operating Permit,,ISSU,2023-12-26 00:00:00,2025-10-01 00:00:00,2030-09-30 00:00:00,1466144[25-00179]_Issued_v1.pdf
Northwest,Erie,Lawrence Park Township,WABTEC US RAIL INC,GE TRANSP ERIE,250723,GE TRANSPORTATION/ERIE PLT,258442,Y,Amendment,Title V Operating Permit,,ISSU,2024-01-31 00:00:00,2024-03-08 00:00:00,2027-10-31 00:00:00,1471273[25-00025]_Issued_v1.pdf
Northwest,Erie,Millcreek Township,HAYSITE REINFORCED PLASTICS LLC,HAYSITE REINFORCED PLASTICS,249297,HAYSITE REINFORCED PLASTICS LLC/ERIE,511900,Y,Renewal,Title V Operating Permit,,ISSU,2023-09-20 00:00:00,2025-09-22 00:00:00,2030-08-31 00:00:00,1455330[25-00783]_Issued_v1.pdf
Northwest,Erie,North East Township,ERIE POWER LLC,NORTH EAST COGENERATION STA,241683,ERIE POWER LLC/NORTH EAST COGENERATION PLT,245571,N,Renewal,Title V Operating Permit,,ISSU,2018-05-29 00:00:00,2019-03-25 00:00:00,2024-02-29 00:00:00,1231032[25-00923]_Issued_v1.pdf
Northwest,Erie,Summit Township,WASTE MGMT PA INC,LAKE VIEW LDFL,250850,WASTE MGMT PA/LAKE VIEW LANDFILL,258605,Y,Renewal,Title V Operating Permit,,ISSU,2020-11-30 00:00:00,2022-04-18 00:00:00,2027-03-31 00:00:00,1334868[25-00920]_Issued_v1.pdf
Northwest,Erie,Union City Borough,ETHAN ALLEN OPR INC,ETHAN ALLEN CHERRY HILL DIV,241572,ETHAN ALLEN INC CHER/UNION CITY PLT,245397,N,Renewal,Title V Operating Permit,,ISSU,2002-06-03 00:00:00,2003-01-22 00:00:00,2007-12-31 00:00:00,385311[25-00316]_Issued_v1.pdf
Northwest,Erie,Union City Borough,MOLDED FIBER GLASS CO,MOLDED FIBER GLASS UNION CITY,4787,MOLDED FIBER GLASS CO/UNION CITY,6474,Y,Renewal,Title V Operating Permit,,ISSU,2023-01-30 00:00:00,2025-05-06 00:00:00,2030-04-30 00:00:00,1425310[25-00035]_Issued_v1.pdf
Northwest,Forest,Howe Township,KINDER MORGAN INC,TENNESSEE GAS PIPELINE MARIENVILLE STA 307,263692,TENNESSEE GAS PIPELINE/MARIENVILLE STA 307,282980,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2022-12-20 00:00:00,2025-06-26 00:00:00,2026-05-31 00:00:00,1421381[27-00015]_Issued_v1.pdf
Northwest,Indiana,Center Township,EVERGREEN LDFL INC,EVERGREEN LDFL,240909,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,516172,Y,Renewal,Title V Operating Permit,,ISSU,2021-06-25 00:00:00,2022-11-30 00:00:00,2027-10-31 00:00:00,1359573[32-00266]_Issued_v1.pdf
Northwest,Indiana,Center Township,HOMER CITY GENERATION LP,HOMER CITY GENERATION LP,236714,HOMER CITY GEN LP/CENTER TWP,262713,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2024-01-05 00:00:00,2024-03-14 00:00:00,2025-11-30 00:00:00,1467327[32-00055]_Issued_v1.pdf
Northwest,Indiana,East Wheatfield Township,SEWARD GENERATION LLC,SEWARD GENERATING STA,244772,SEWARD GENERATING STATION/SEWARD,554653,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2023-10-17 00:00:00,2024-06-26 00:00:00,2026-06-30 00:00:00,1458425[32-00040]_Issued_v1.pdf
Northwest,Indiana,Indiana Borough,SPECIALTY TIRES OF AMER INC,SPECIALTY TIRES OF AMERICA INC,74497,SPECIALTY TIRES AMER/INDIANA PLT,280053,Y,Renewal,Title V Operating Permit,,ISSU,2018-12-21 00:00:00,2020-07-09 00:00:00,2025-06-30 00:00:00,1256369[32-00065]_Issued_v1.pdf
Northwest,Indiana,West Wheatfield Township,KEYSTONE CONEMAUGH PROJ LLC,CONEMAUGH POWER PLT,3349,KEYSTONE CONEMAUGH PROJ LLC/CONEMAUGH STATION,559131,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2024-01-05 00:00:00,2024-03-14 00:00:00,2026-03-31 00:00:00,1467324[32-00059]_Issued_v1.pdf
Northwest,Indiana,West Wheatfield Township,TEXAS EASTERN TRANS LP,TEXAS EASTERN ARMAGH COMP STA,260104,TEXAS EASTERN TRANS LP/ARMAGH STA,275615,Y,Renewal,Title V Operating Permit,,ISSU,2023-11-29 00:00:00,2025-01-30 00:00:00,2029-12-31 00:00:00,1463169[32-00230]_Issued_v1.pdf
Northwest,Jefferson,Brockway Borough,"O-I GLASS, INC.",OWENS BROCKWAY GLASS CONTAINER PLT 18,456508,OWENS BROCKWAY GLASS CONTAINER PLT 18,493291,Y,Renewal,Title V Operating Permit,,ISSU,2023-11-27 00:00:00,2024-11-04 00:00:00,2029-10-31 00:00:00,1462920[33-00033]_Issued_v1.pdf
Northwest,Jefferson,Perry Township,EASTERN GAS TRANS & STORAGE INC,PUNXSUTAWNEY COMP STA,264096,EASTERN GAS TRANS & STORAGE/PUNXSUTAWNEY,283701,Y,Amendment,Title V Operating Permit,,ISSU,2025-05-09 00:00:00,2025-07-10 00:00:00,2028-05-31 00:00:00,1526646[33-00140]_Issued_v1.pdf
Northwest,Jefferson,Snyder Township,"O-I GLASS, INC.",OWENS BROCKWAY GLASS CONTAINER PLT 19,457042,"O-I GLASS, INC/OWENS BROCKWAY GLASS CONTAINER PLT 19",493288,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2023-01-03 00:00:00,2024-08-29 00:00:00,2025-01-31 00:00:00,1422526[33-00002]_Issued_v1.pdf
Northwest,Jefferson,Summerville Borough,GLEN GERY CORP,GLEN GERY HANLEY PLT,257098,GLEN GERY CORP/HANLEY PLANT,270678,Y,Renewal,Title V Operating Permit,,ISSU,2023-03-23 00:00:00,2024-08-28 00:00:00,2029-07-31 00:00:00,1432301[33-00055]_Issued_v1.pdf
Northwest,Lawrence,Ellwood City Borough,AMER METAL RECYCLING LLC,AMER METAL RECYCLING LLC,238881,AMER METAL RECYCLING LLC/ELLWOOD CITY,241793,Y,Amendment,Title V Operating Permit,,ISSU,2024-10-07 00:00:00,2024-11-01 00:00:00,2026-11-30 00:00:00,1501777[37-00243]_Issued_v1.pdf
Northwest,Lawrence,New Castle City,ELLWOOD QUALITY STEELS CO,ELLWOOD QUALITY STEELS,246555,ELLWOOD QUALITY STEELS CO/NEW CASTLE PLT,252268,Y,Renewal,Title V Operating Permit,,ISSU,2021-05-20 00:00:00,2022-08-25 00:00:00,2027-07-31 00:00:00,1354934[37-00264]_Issued_v1.pdf
Northwest,Lawrence,North Beaver Township,HICKORY RUN ENERGY LLC,HICKORY RUN ENERGY STA,765898,HICKORY RUN ENERGY LLC/NORTH BEAVER TWP,756740,Y,New,Title V Operating Permit,,ISSU,2023-08-22 00:00:00,2025-07-15 00:00:00,2030-06-30 00:00:00,1451743[37-00337]_Issued_v1.pdf
Northwest,Lawrence,Shenango Township,BALL METALPACK AEROSOL CONTAINER LLC,US CAN,245380,US CAN CO/NEW CASTLE PLT,250560,N,Amendment,Title V Operating Permit,,ISSU,2003-06-30 00:00:00,2003-07-28 00:00:00,2007-09-30 00:00:00,511099[37-00248]_Issued_v1.pdf
Northwest,Lawrence,Taylor Township,NEW CASTLE POWER LLC,NEW CASTLE GENERATING STA,2749,NEW CASTLE POWER LLC/NEW CASTLE GENERATING STATION,3700,Y,Renewal,Title V Operating Permit,,ISSU,2022-11-01 00:00:00,2025-06-10 00:00:00,2030-05-31 00:00:00,1416137[37-00023]_Issued_v1.pdf
Northwest,Lawrence,Taylor Township,PRAXIS CO LLC,RWE HOLDING WHSE,248550,PRAXIS NORTHEAST/TAYLOR TWP,254930,N,Renewal,Title V Operating Permit,,ISSU,2011-05-09 00:00:00,2012-05-04 00:00:00,2017-04-30 00:00:00,879524[37-00059]_Issued_v1.pdf
Northwest,Lawrence,Wampum Borough,CEMEX CONST MATERIALS ATLANTIC LLC,CEMEX WAMPUM CEMENT PLT,242104,WAMPUM CEMENT PLT/LAWRENCE,246188,Y,Renewal,Title V Operating Permit,,ISSU,2021-09-01 00:00:00,2023-01-17 00:00:00,2027-12-31 00:00:00,1367906[37-00013]_Issued_v2.pdf
Northwest,McKean,Bradford City,AMER REF GROUP INC,AMERICAN REFINING GROUP,250835,AMER REF GROUP/BRADFORD,258588,Y,Renewal,Title V Operating Permit,,ISSU,2022-06-30 00:00:00,2024-07-31 00:00:00,2029-07-31 00:00:00,1401713[42-00004]_Issued_v1.pdf
Northwest,McKean,Keating Township,INTL WAXES INC,INTL WAXES PLT,264504,INTL WAXES INC/FARMERS VALLEY,284248,Y,Amendment,Title V Operating Permit,,ISSU,2023-04-24 00:00:00,2023-12-15 00:00:00,2027-01-31 00:00:00,1437637[42-00011]_Issued_v1.pdf
Northwest,McKean,Port Allegany Borough,ARDAGH GLASS INC,ARDAGH GLASS,3373,ARDAGH GLASS INC/PORT ALLEGANY PLT,4578,Y,Amendment,Title V Operating Permit,,ISSU,2023-03-28 00:00:00,2023-05-22 00:00:00,2024-10-31 00:00:00,1433478[42-00028]_Issued_v1.pdf
Northwest,McKean,Port Allegany Borough,PGH CORNING CORP,PGH CORNING GLASS MFG,236406,PGH CORNING CORP/PORT ALLEGANY,238387,N,Modification,Title V Operating Permit,,ISSU,2013-11-20 00:00:00,2014-04-30 00:00:00,2018-09-30 00:00:00,1003212[42-00009]_Issued_v2.pdf
Northwest,McKean,Sergeant Township,CASELLA WASTE MGMT OF PA INC,MCKEAN CNTY LDFL,237360,CASELLA WASTE MGMT OF PA INC/MCKEAN CNTY LDFL,511497,Y,Renewal,Title V Operating Permit,,ISSU,2022-05-19 00:00:00,2023-11-28 00:00:00,2028-10-31 00:00:00,1396933[42-00174]_Issued_v1.pdf
Northwest,McKean,Sergeant Township,GEORGIA PACIFIC PANEL PRODUCTS LLC,GEORGIA PACIFIC MT JEWETT MDF,253873,GEORGIA PACIFIC PANEL PRODUCTS LLC/MOUNT JEWETT MDF,493871,Y,Renewal,Title V Operating Permit,,ISSU,2022-04-22 00:00:00,2025-06-24 00:00:00,2030-05-31 00:00:00,1393402[42-00158]_Issued_v1.pdf
Northwest,Mercer,Farrell  City,TOP GUN INVESTMENT CORP II,NLMK PA,236852,NLMK PENNSYLVANIA LLC/FARRELL PLT,238999,Y,Amendment,Title V Operating Permit,,ISSU,2022-04-11 00:00:00,2022-06-27 00:00:00,2026-04-30 00:00:00,1391823[43-00310]_Issued_v1.pdf
Northwest,Mercer,Greenville Borough,VEC TECH LLC,INTEGRATED FABRICATION & MACHINE,495053,VEC TECHNOLOGY/ GREENVILLE,552629,N,Renewal,Title V Operating Permit,,ISSU,2012-06-01 00:00:00,2013-01-29 00:00:00,2017-12-31 00:00:00,930083[43-00314]_Issued_v1.pdf
Northwest,Mercer,Hermitage City,ZEKELMAN IND INC,WHEATLAND TUBE COUNCIL AVENUE PLT,241430,WHEATLAND TUBE COUNCIL AVE PLT/WHEATLAND TUBE LLC,245196,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2022-12-27 00:00:00,2025-02-18 00:00:00,2025-09-30 00:00:00,1422966[43-00182]_Issued_v1.pdf
Northwest,Mercer,Jefferson Township,KINDER MORGAN INC,TENNESSEE GAS PIPELINE COMP STA 219,264054,TENNESSEE GAS PIPELINE CO LLC/MERCER STA 219,283619,Y,Renewal,Title V Operating Permit,,ISSU,2023-06-29 00:00:00,2025-06-26 00:00:00,2030-05-31 00:00:00,1445480[43-00272]_Issued_v1.pdf
Northwest,Mercer,Pine Township,WABTEC US RAIL INC,GE TRANSPORTATION A WEBTEC CO,2282,WABTEC US RAIL GROVE CITY ENGINE/MERCER,3015,Y,Renewal,Title V Operating Permit,,ISSU,2021-01-14 00:00:00,2022-05-24 00:00:00,2027-04-30 00:00:00,1340900[43-00196]_Issued_v1.pdf
Northwest,Mercer,Pymatuning Township,GREENVILLE METALS INC,GREENVILLE METALS,446252,GREENVILLE METALS INC/TRANSFER,493036,Y,Renewal,Title V Operating Permit,,ISSU,2021-09-13 00:00:00,2023-09-12 00:00:00,2028-08-31 00:00:00,1369087[43-00011]_Issued_v2.pdf
Northwest,Mercer,Pymatuning Township,SALEM TUBE INC,SALEM TUBE INC,246940,SALEM TUBE INC/GREENVILLE REYNOLDS IND PK,252814,Y,Renewal,Title V Operating Permit,,ISSU,2024-07-19 00:00:00,2025-07-01 00:00:00,2030-06-30 00:00:00,1492594[43-00142]_Issued_v1.pdf
Northwest,Mercer,Sugar Grove Township,SIGNATURE ALUM INC,ILSCO EXTRUSIONS,242147,SIGNATURE ALUM INC/GREENVILLE,495869,N,Transfer,Title V Operating Permit,,ISSU,2007-01-22 00:00:00,2007-02-22 00:00:00,2010-04-30 00:00:00,663234[43-00170]_Issued_v2.pdf
Northwest,Mercer,West Middlesex Borough,JONES PERFORMANCE PROD INC,JONES PERFORMANCE PRODUCTS INC,456876,JONES PERFORMANCE PR/WEST MIDDLESEX,515397,Y,Renewal,Title V Operating Permit,,ISSU,2021-12-21 00:00:00,2023-02-07 00:00:00,2028-01-31 00:00:00,1379480[43-00287]_Issued_v1.pdf
Northwest,Venango,Cornplanter Township,SASOL CHEM USA LLC,SASOL CHEMICALS USA LLC,241645,SASOL CHEM USA LLC/OIL CITY,245519,N,"Modification, Significant",Title V Operating Permit,,ISSU,2019-10-07 00:00:00,2020-02-18 00:00:00,2024-05-21 00:00:00,1298993[61-00011]_Issued_v1.pdf
Northwest,Venango,Oil City City,GO CARLSON INC,ELECTRALLOY,243258,ELECTRALLOY GO CARLSON/OIL CITY,247724,Y,Renewal,Title V Operating Permit,,ISSU,2024-04-26 00:00:00,2025-10-22 00:00:00,2030-09-30 00:00:00,1482294[61-00004]_Issued_v1.pdf
Northwest,Venango,Rockland Township,HANDSOME LAKE ENERGY LLC,HANDSOME LAKE ENERGY,530652,HANDSOME LAKE ENERGY LLC/KENNERDELL,552411,Y,Amendment,Title V Operating Permit,,ISSU,2024-07-15 00:00:00,2024-07-18 00:00:00,2028-11-30 00:00:00,1492081[61-00198]_Issued_v1.pdf
Northwest,Venango,Scrubgrass Township,SCRUBGRASS RECLAMATION CO LP,SCRUBGRASS GENERATING PLT,244381,SCRUBGRASS GENERATING PLT/VENANGO,249192,Y,Amendment,Title V Operating Permit,,ISSU,2022-01-13 00:00:00,2022-04-04 00:00:00,2023-06-30 00:00:00,1381566[61-00181]_Issued_v1.pdf
Northwest,Warren,Brokenstraw Township,ELLWOOD NATL FORGE CO,ELLWOOD NATIONAL FORGE CO,614967,ELLWOOD NATL FORGE/IRVINE,557078,Y,Amendment,Title V Operating Permit,,ISSU,2025-06-09 00:00:00,2025-07-31 00:00:00,2028-02-29 00:00:00,1529899[62-00032]_Issued_v1.pdf
Northwest,Warren,Clarendon Borough,BERENFIELD CONTAINERS INC,BERENFIELD CONTAINERS,239474,BERENFIELD CONTAINERS INC/CLARENDON PLT,242572,N,Amendment,Title V Operating Permit,,ISSU,2011-09-28 00:00:00,2011-10-19 00:00:00,2014-09-30 00:00:00,897811[62-00136]_Issued_v1.pdf
Northwest,Warren,Conewango Township,WARREN GENERATION LLC,WARREN COMBUSTION TURBINE,841088,WARREN GENERATION LLC/WARREN COMBUSTION TURBINE,547481,Y,Amendment,Title V Operating Permit,,ISSU,2024-01-09 00:00:00,2024-02-13 00:00:00,2026-03-31 00:00:00,1467601[62-00012]_Issued_v1.pdf
Northwest,Warren,Sheffield Township,NATL FUEL GAS SUPPLY CORP,NATL FUEL GAS ROYSTONE COMP STA,264505,NATL FUEL GAS SUPPLY CORP/ROYSTONE COMP STA,284254,Y,Amendment,Title V Operating Permit,,ISSU,2024-08-26 00:00:00,2024-10-01 00:00:00,2028-05-31 00:00:00,1496608[62-00141]_Issued_v1.pdf
Northwest,Warren,Warren City,UNITED REF CO OF PA,UNITED REF,248984,UNITED REFINING CO/WARREN PLT,255673,Y,Renewal,Title V Operating Permit,,ISSU,2023-06-23 00:00:00,2025-12-15 00:00:00,2030-11-30 00:00:00,1444873[62-00017]_Issued_v1.pdf
Southcentral,Adams,Conewago Township,MCCLARIN PLASTICS LLC,MCCLARIN PLASTICS LLC,240173,MCCLARIN PLASTICS LLC/BLETTNER AVE,243524,Y,Renewal,Title V Operating Permit,,ISSU,2023-08-29 00:00:00,2024-02-06 00:00:00,2029-02-28 00:00:00,1453924[01-05041]_Issued_v1.pdf
Southcentral,Adams,Cumberland Township,SCHINDLER ELEVATOR CORP,FORMER WESTINGHOUSE ELEVATOR PLT,252734,SCHINDLER ELEVATOR CORP/GETTYSBURG,262321,N,Renewal,Title V Operating Permit,,ISSU,2010-01-07 00:00:00,2011-03-07 00:00:00,2016-03-31 00:00:00,818805[01-05007]_Issued_v1.pdf
Southcentral,Adams,Liberty Township,US DOD,RAVEN ROCK MTN COMPLEX,452770,US DOD/RAVEN ROCK MTN COMPLEX,480163,Y,Renewal,Title V Operating Permit,,ISSU,2023-01-30 00:00:00,2023-08-17 00:00:00,2028-08-31 00:00:00,1425094[01-05009]_Issued_v1.pdf
Southcentral,Adams,Littlestown Borough,ARISTOKRAFT INC AKA NATIONALBRAND CABINETS INC,MASTERBRAND CABINET PLT LITTLESTOWN,246188,MASTERBRAND CABINETS/LITTLESTOWN FKA ARISTOKRAFT,251730,N,Renewal,Title V Operating Permit,,ISSU,2005-02-01 00:00:00,2005-07-18 00:00:00,2010-07-31 00:00:00,580470[01-05002]_Issued_v2.pdf
Southcentral,Adams,Oxford Township,CARMEUSE LIME INC,HANOVER QUARRY,247873,CARMEUSE LIME INC/HANOVER LIME PLT,254013,N,Renewal,Title V Operating Permit,,ISSU,2004-10-01 00:00:00,2005-08-11 00:00:00,2010-08-31 00:00:00,568264[01-05023]_Issued_v1.pdf
Southcentral,Adams,Straban Township,COLUMBIA GAS TRANS LLC,COLUMBIA GAS ADAMS CNTY PIPELINE & COMPRESSOR STA,442225,COLUMBIA GAS TRANS CORP/GETTYSBURG COMP STA,465781,Y,Renewal,Title V Operating Permit,,ISSU,2023-04-28 00:00:00,2024-05-02 00:00:00,2029-05-31 00:00:00,1437988[01-05003]_Issued_v1.pdf
Southcentral,Adams,Straban Township,HUNTERSTOWN GENERATION LLC,HUNTERSTOWN COMBUSTION TURBINE,245532,HUNTERSTOWN GENERATION LLC/HUNTERSTOWN MAIN PLT,651965,Y,Renewal,Title V Operating Permit,,ISSU,2024-10-22 00:00:00,2026-01-16 00:00:00,2031-01-31 00:00:00,1503897[01-05029]_Issued_v1.pdf
Southcentral,Bedford,Bedford Township,HEDSTROM CORP,DEFIANCE METAL PROD BEDFORD,443873,HEDSTROM CORP/BEDFORD PLT,468181,N,New,Title V Operating Permit,,ISSU,1995-09-11 00:00:00,2000-05-25 00:00:00,2005-06-30 00:00:00,354251[05-05002]_Issued_v1.pdf
Southcentral,Bedford,Broad Top Township,SANDY RUN LDFL LLC,SANDY RUN LDFL,451508,SANDY RUN LDFL LLC/HOPEWELL,640059,Y,Renewal,Title V Operating Permit,,ISSU,2022-01-25 00:00:00,2022-08-05 00:00:00,2027-08-31 00:00:00,1382952[05-05014]_Issued_v1.pdf
Southcentral,Bedford,East Saint Clair Township,BEDFORD REINFORCED PLASTICS INC,BEDFORD REINFORCED PLASTICS INC,451750,BEDFORD REINFORCED PLASTICS/BEDFORD PLT,478781,Y,Renewal,Title V Operating Permit,,ISSU,2025-05-29 00:00:00,2025-09-16 00:00:00,2030-11-30 00:00:00,1529065[05-05022]_Issued_v3.pdf
Southcentral,Bedford,King Township,CORLE BLDG SYS INC,CORLE BLDG SYS,658893,CORLE BLDG SYS INC/BEDFORD CNTY,756634,Y,Renewal,Title V Operating Permit,,ISSU,2025-02-24 00:00:00,2026-01-09 00:00:00,2031-01-31 00:00:00,1517127[05-05027]_Issued_v1.pdf
Southcentral,Bedford,Mann Township,COLUMBIA GAS TRANS LLC,COLUMBIA GAS TRANS,270481,COLUMBIA GAS TRANS LLC/ARTEMAS COMP STA,465799,Y,Renewal,Title V Operating Permit,,ISSU,2023-07-25 00:00:00,2024-07-16 00:00:00,2029-07-31 00:00:00,1448413[05-05006]_Issued_v1.pdf
Southcentral,Bedford,Napier Township,BEDFORD TECH PROD LLC,BEDFORD TECH PROD,452149,BEDFORD TECH PROD LLC/BEDFORD,469647,Y,Renewal,Title V Operating Permit,,ISSU,2020-10-02 00:00:00,2021-08-04 00:00:00,2026-08-31 00:00:00,1329378[05-05005]_Issued_v1.pdf
Southcentral,Bedford,Saxton Borough,SETON CO,SAXTON LEATHER PROC,262005,SETON/SAXTON PLT,280095,N,Renewal,Title V Operating Permit,,ISSU,2007-10-17 00:00:00,2008-09-30 00:00:00,2013-09-30 00:00:00,698436[05-05004]_Issued_v1.pdf
Southcentral,Bedford,West Saint Clair Township,HILL & SMITH HOLDINGS INC,CREATIVE PULTRUSION FIBERGLASS PULTRUSION,262055,CREATIVE PULTRUSIONS INC/ W ST CLAIR,280164,Y,Renewal,Title V Operating Permit,,ISSU,2023-09-13 00:00:00,2024-02-27 00:00:00,2029-08-31 00:00:00,1454558[05-05021]_Issued_v1.pdf
Southcentral,Berks,Birdsboro Borough,BIRDSBORO POWER LLC,BIRDSBORO POWER LLC NGCC PROJ,809342,BIRDSBORO POWER LLC/BIRDSBORO POWER PROJECT,802958,Y,New,Title V Operating Permit,,ISSU,2019-10-31 00:00:00,2020-12-31 00:00:00,2025-12-31 00:00:00,1294817[06-05154]_Issued_v2.pdf
Southcentral,Berks,Boyertown Borough,BOYERTOWN FOUNDRY CO,BOYERTOWN FOUNDRY CO,238992,BOYERTOWN FOUNDRY CO/FKA EAFCO,241933,N,Renewal,Title V Operating Permit,,ISSU,2019-10-21 00:00:00,2020-06-16 00:00:00,2025-07-31 00:00:00,1293221[06-05063]_Issued_v2.pdf
Southcentral,Berks,Caernarvon Township,EDL HOLDINGS US INC,ENERGY DEVS LDFL GAS TRMT PLT CAERNARVON,751728,ENERGY DEVS MORGANTOWN LLC/CAERNARVON TWP,651609,Y,Renewal,Title V Operating Permit,,ISSU,2023-09-27 00:00:00,2023-10-05 00:00:00,2028-10-31 00:00:00,1456722[06-05115]_Issued_v1.pdf
Southcentral,Berks,Colebrookdale Township,PKG GROUP INC,THE PKG GROUP INC BOYERTOWN PLT,239230,PACKAGING GROUP/BOYERTOWN PRINTING PLT,242291,N,Amendment,Title V Operating Permit,,ISSU,2003-03-12 00:00:00,2003-04-22 00:00:00,2005-08-31 00:00:00,501919[06-05017]_Issued_v1.pdf
Southcentral,Berks,Cumru Township,NEXTERA RENEWABLE FUELS LLC,WESTERN BERKS COMM LDFL & RECYCLING CTR/ BIRDSBORO,451623,NEXTERA RENEWABLE FUELS LLC/WESTERN BERKS LDFL,859217,Y,New,Title V Operating Permit,,ISSU,2024-09-06 00:00:00,2025-04-08 00:00:00,2030-04-30 00:00:00,1498445[06-05160]_Issued_v1.pdf
Southcentral,Berks,Cumru Township,WESTERN BERKS LDFL ACQUISITION CO LLC,WESTERN BERKS COMM LDFL & RECYCLING CTR/ BIRDSBORO,451623,WB COMM LDFL & RCYL CTR/WESTERN BERKS LDFL,546100,Y,Modification,Title V Operating Permit,,ISSU,2022-03-08 00:00:00,2022-06-21 00:00:00,2025-11-30 00:00:00,1386883[06-05112]_Issued_v1.pdf
Southcentral,Berks,Earl Township,DELAWARE CNTY SWA,ROLLING HILLS LDFL,462599,DELAWARE CNTY SWA/ROLLING HILLS MUNI WASTE LDFL,510042,Y,Amendment,Title V Operating Permit,,ISSU,2023-11-15 00:00:00,2024-01-19 00:00:00,2026-02-28 00:00:00,1462025[06-05081]_Issued_v1.pdf
Southcentral,Berks,Exeter Township,FR & S INC,PIONEER CROSSING LANDFILL,463199,FR&S INC/PIONEER CROSSING LDFL,493977,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2023-09-28 00:00:00,2024-03-04 00:00:00,2028-05-31 00:00:00,1456427[06-05078]_Issued_v2.pdf
Southcentral,Berks,Exeter Township,PIONEER CROSSING ENERGY LLC,PIONEER CROSSING LANDFILL,463199,PIONEER CROSSING ENERGY LLC/EXETER,668703,Y,Renewal,Title V Operating Permit,,ISSU,2022-04-28 00:00:00,2023-05-05 00:00:00,2028-05-31 00:00:00,1393868[06-05105]_Issued_v5.pdf
Southcentral,Berks,Fleetwood Borough,GST AUTOLEATHER INC,GST AUTOLEATHER FLEETWOOD PLT,245003,GST AUTOLEATHER/FLEETWOOD PLT,249972,N,Renewal,Title V Operating Permit,,ISSU,2002-10-02 00:00:00,2004-01-08 00:00:00,2009-01-31 00:00:00,478816[06-05014]_Issued_v1.pdf
